,experiment_id,session_id,device_id,event_id,type,device_time,logged_time,time,confidence_interval,delay,filter_id,eye,gaze_x,gaze_y,gaze_z,eye_cam_x,eye_cam_y,eye_cam_z,angle_x,angle_y,raw_x,raw_y,pupil_measure1,pupil_measure1_type,pupil_measure2,pupil_measure2_type,ppd_x,ppd_y,velocity_x,velocity_y,velocity_xy,status
0,1,1,0,78,51,271335.4394587,34.339758299989626,34.16646834992571,-1.0,0.17328995,0,21,-0.65833336,-0.2888889,0.0,8.593661,-4.6601505,52.920654,-1.3400811,1.6677448,0.88696235,0.7010306,24.458706,74,3.3114877,77,0.0,0.0,0.0,0.0,0.0,0
1,1,1,0,79,51,271335.44751870004,34.339758299989626,34.17452834994765,-1.0,0.16522995,0,21,-0.19259259,-0.24351852,0.0,8.593661,-4.6601505,52.920654,-1.5167681,1.6821688,0.88874865,0.6960101,23.804909,74,3.2223494,77,0.0,0.0,0.0,0.0,0.0,0
2,1,1,0,80,51,271335.4555097,34.339758299989626,34.18251934990985,-1.0,0.15723895,0,21,-0.18981482,-0.25,0.0,8.593661,-4.6601505,52.920654,-1.5159097,1.6795139,0.88948435,0.6953667,23.594746,74,3.1947136,77,0.0,0.0,0.0,0.0,0.0,0
3,1,1,0,81,51,271335.46338870004,34.339758299989626,34.190398349950556,-1.0,0.14935996,0,21,-0.1712963,-0.2638889,0.0,8.593661,-4.6601505,52.920654,-1.5197362,1.6737788,0.888746,0.6945214,23.239544,74,3.1465914,77,0.0,0.0,0.0,0.0,0.0,0
4,1,1,0,82,51,271335.4715087,34.339758299989626,34.1985183499055,-1.0,0.14123996,0,21,-0.16944444,-0.26759258,0.0,8.593661,-4.6601505,52.920654,-1.5197588,1.6722424,0.8885721,0.69428563,23.737528,74,3.214484,77,0.0,0.0,0.0,0.0,0.0,0
5,1,1,0,83,51,271335.4795137,34.339758299989626,34.2065233499161,-1.0,0.13323495,0,21,-0.16574074,-0.2787037,0.0,8.593661,-4.6601505,52.920654,-1.5184933,1.6682912,0.88882095,0.693673,23.661974,74,3.2053359,77,0.0,0.0,0.0,0.0,0.0,0
6,1,1,0,84,51,271335.44751870004,36.83953469997505,34.17452834994765,-1.0,2.6650064,0,21,-0.62222224,-0.03425926,0.0,8.593661,-4.6601505,52.920654,-1.5167681,1.6821688,0.88874865,0.6960101,23.804909,74,3.2223494,77,0.0,0.0,0.0,0.0,0.0,0
7,1,1,0,85,51,271335.4555097,36.83953469997505,34.18251934990985,-1.0,2.6570153,0,21,-0.625,-0.039814815,0.0,8.593661,-4.6601505,52.920654,-1.5159097,1.6795139,0.88948435,0.6953667,23.594746,74,3.1947136,77,0.0,0.0,0.0,0.0,0.0,0
8,1,1,0,86,51,271335.46338870004,36.83953469997505,34.190398349950556,-1.0,2.6491363,0,21,-0.6175926,-0.049074072,0.0,8.593661,-4.6601505,52.920654,-1.5197362,1.6737788,0.888746,0.6945214,23.239544,74,3.1465914,77,0.0,0.0,0.0,0.0,0.0,0
9,1,1,0,87,51,271335.4715087,36.83953469997505,34.1985183499055,-1.0,2.6410162,0,21,-0.6175926,-0.05277778,0.0,8.593661,-4.6601505,52.920654,-1.5197588,1.6722424,0.8885721,0.69428563,23.737528,74,3.214484,77,0.0,0.0,0.0,0.0,0.0,0
