,experiment_id,session_id,device_id,event_id,type,device_time,logged_time,time,confidence_interval,delay,filter_id,eye,gaze_x,gaze_y,gaze_z,eye_cam_x,eye_cam_y,eye_cam_z,angle_x,angle_y,raw_x,raw_y,pupil_measure1,pupil_measure1_type,pupil_measure2,pupil_measure2_type,ppd_x,ppd_y,velocity_x,velocity_y,velocity_xy,status
0,1,1,0,88,51,272282.06821389997,37.17824680003105,34.48155295004835,-1.0,2.696694,0,21,-0.83148146,-0.35925925,0.0,8.991686,-4.072395,53.681595,-1.3921062,1.8084654,0.8808236,0.73074573,20.725063,74,2.8558266,77,0.0,0.0,0.0,0.0,0.0,0
1,1,1,0,89,51,272282.07617489994,37.17824680003105,34.48951395001495,-1.0,2.6887329,0,21,-0.82592595,-0.34907407,0.0,8.991686,-4.072395,53.681595,-1.3939322,1.8119316,0.88056415,0.7315945,20.406624,74,2.8115628,77,0.0,0.0,0.0,0.0,0.0,0
2,1,1,0,90,51,272282.08418289997,37.17824680003105,34.497521950048395,-1.0,2.6807249,0,21,-0.81574076,-0.34351853,0.0,8.991686,-4.072395,53.681595,-1.3976657,1.8134987,0.8803045,0.73154545,20.367311,74,2.8056767,77,0.0,0.0,0.0,0.0,0.0,0
3,1,1,0,91,51,272282.09213789995,37.17824680003105,34.505476950027514,-1.0,2.6727698,0,21,-0.81574076,-0.34351853,0.0,8.991686,-4.072395,53.681595,-1.3977748,1.8136086,0.88071764,0.7311894,20.633135,74,2.842258,77,0.0,0.0,0.0,0.0,0.0,0
4,1,1,0,92,51,272282.10022389994,37.17824680003105,34.5135629500146,-1.0,2.6646838,0,21,-0.81296295,-0.33888888,0.0,8.991686,-4.072395,53.681595,-1.3989165,1.8150004,0.8805999,0.7313569,20.444061,74,2.815938,77,0.0,0.0,0.0,0.0,0.0,0
5,1,1,0,93,51,272282.10814789997,37.17824680003105,34.52148695004871,-1.0,2.6567597,0,21,-0.8046296,-0.33796296,0.0,8.991686,-4.072395,53.681595,-1.4019405,1.8148144,0.8801371,0.73145264,20.265469,74,2.7911756,77,0.0,0.0,0.0,0.0,0.0,0
6,1,1,0,94,51,272282.11614789994,37.17824680003105,34.52948695002124,-1.0,2.6487598,0,21,-0.80925924,-0.33703703,0.0,8.991686,-4.072395,53.681595,-1.4001468,1.8156178,0.8809154,0.7309042,20.588898,74,2.8356283,77,0.0,0.0,0.0,0.0,0.0,0
7,1,1,0,95,51,272282.12415389996,37.17824680003105,34.53749295003945,-1.0,2.6407537,0,21,-0.80277777,-0.32777777,0.0,8.991686,-4.072395,53.681595,-1.402576,1.8189346,0.8806495,0.73144215,20.42218,74,2.8121264,77,0.0,0.0,0.0,0.0,0.0,0
8,1,1,0,96,51,272282.13211689994,37.17824680003105,34.54545595002128,-1.0,2.6327908,0,21,-0.8,-0.33425927,0.0,8.991686,-4.072395,53.681595,-1.403765,1.8160131,0.8801648,0.7312834,20.290325,74,2.794251,77,0.0,0.0,0.0,0.0,0.0,0
9,1,1,0,97,51,272282.1400179,37.17824680003105,34.55335695005488,-1.0,2.6248899,0,21,-0.79907405,-0.3314815,0.0,8.991686,-4.072395,53.681595,-1.4040684,1.8171653,0.88049674,0.73135525,20.489695,74,2.8216393,77,0.0,0.0,0.0,0.0,0.0,0
10,1,1,0,98,51,272282.3520649,37.17824680003105,34.765403950063046,-1.0,2.4128428,0,21,-0.8296296,-0.34444445,0.0,8.991686,-4.072395,53.681595,-1.3925809,1.8142307,0.8815758,0.7315431,20.648619,74,2.844788,77,0.0,0.0,0.0,0.0,0.0,0
11,1,1,0,99,51,272282.3600229,37.17824680003105,34.77336195006501,-1.0,2.4048848,0,21,-0.83055556,-0.34444445,0.0,8.991686,-4.072395,53.681595,-1.3923416,1.8139824,0.8815754,0.73154354,20.648308,74,2.844796,77,0.0,0.0,0.0,0.0,0.0,0
12,1,1,0,100,51,272282.36806589994,37.17824680003105,34.78140495001571,-1.0,2.3968418,0,21,-0.82685184,-0.34351853,0.0,8.991686,-4.072395,53.681595,-1.3936653,1.8143413,0.881282,0.7311852,20.723776,74,2.8548665,77,0.0,0.0,0.0,0.0,0.0,0
13,1,1,0,101,51,272282.3760519,37.17824680003105,34.78939095005626,-1.0,2.388856,0,21,-0.825,-0.34166667,0.0,8.991686,-4.072395,53.681595,-1.3942926,1.8148178,0.8813778,0.73160356,20.631763,74,2.842295,77,0.0,0.0,0.0,0.0,0.0,0
14,1,1,0,102,51,272282.38410689996,37.17824680003105,34.79744595004013,-1.0,2.380801,0,21,-0.82222223,-0.34074074,0.0,8.991686,-4.072395,53.681595,-1.3952923,1.8151832,0.88136715,0.7317046,20.518036,74,2.8265598,77,0.0,0.0,0.0,0.0,0.0,0
15,1,1,0,103,51,272282.39207989996,37.17824680003105,34.80541895003989,-1.0,2.3728278,0,21,-0.8185185,-0.3361111,0.0,8.991686,-4.072395,53.681595,-1.3968295,1.8165926,0.88158226,0.73137707,20.698347,74,2.8510284,77,0.0,0.0,0.0,0.0,0.0,0
16,1,1,0,104,51,272282.40012089995,37.17824680003105,34.813459950033575,-1.0,2.3647869,0,21,-0.81296295,-0.33240741,0.0,8.991686,-4.072395,53.681595,-1.3989044,1.8175926,0.88136345,0.7315464,20.640728,74,2.8428612,77,0.0,0.0,0.0,0.0,0.0,0
