,experiment_id,session_id,device_id,event_id,type,device_time,logged_time,time,confidence_interval,delay,filter_id,eye,gaze_x,gaze_y,gaze_z,eye_cam_x,eye_cam_y,eye_cam_z,angle_x,angle_y,raw_x,raw_y,pupil_measure1,pupil_measure1_type,pupil_measure2,pupil_measure2_type,ppd_x,ppd_y,velocity_x,velocity_y,velocity_xy,status
0,1,1,0,93,51,271605.1716681,39.918160300003365,39.71492854994722,-1.0,0.20323175,0,21,-0.77962965,-0.37962964,0.0,8.468522,-3.9020793,51.712147,-1.3477514,1.744785,0.89405006,0.71351284,23.034815,74,3.03206,77,0.0,0.0,0.0,0.0,0.0,0
1,1,1,0,94,51,271605.17976110004,39.918160300003365,39.72302154998761,-1.0,0.19513875,0,21,-0.78055555,-0.37962964,0.0,8.468522,-3.9020793,51.712147,-1.3470745,1.745285,0.8942236,0.71379685,23.137112,74,3.0455945,77,0.0,0.0,0.0,0.0,0.0,0
2,1,1,0,95,51,271605.18770510005,39.918160300003365,39.73096554999938,-1.0,0.18719475,0,21,-0.78055555,-0.38055557,0.0,8.468522,-3.9020793,51.712147,-1.3473835,1.7447084,0.89417434,0.7135237,23.029314,74,3.0313716,77,0.0,0.0,0.0,0.0,0.0,0
3,1,1,0,96,51,271605.1957671,39.918160300003365,39.739027549978346,-1.0,0.17913274,0,21,-0.78055555,-0.37962964,0.0,8.468522,-3.9020793,51.712147,-1.3473557,1.7450345,0.8941362,0.71370053,23.02333,74,3.0305884,77,0.0,0.0,0.0,0.0,0.0,0
4,1,1,0,97,51,271605.2036251,39.918160300003365,39.74688554997556,-1.0,0.17127475,0,21,-0.7824074,-0.38055557,0.0,8.468522,-3.9020793,51.712147,-1.3463991,1.7450505,0.8942399,0.714039,23.243528,74,3.0596945,77,0.0,0.0,0.0,0.0,0.0,0
5,1,1,0,98,51,271605.2116051,39.918160300003365,39.75486554997042,-1.0,0.16329475,0,21,-0.78518516,-0.38703704,0.0,8.468522,-3.9020793,51.712147,-1.3453144,1.7426412,0.89426106,0.71366996,23.268784,74,3.063134,77,0.0,0.0,0.0,0.0,0.0,0
6,1,1,0,99,51,271605.2236121,39.918160300003365,39.766872549953405,-1.0,0.15128775,0,21,-0.78425926,-0.38703704,0.0,8.468522,-3.9020793,51.712147,-1.3455819,1.7425119,0.89421165,0.7135367,23.084784,74,3.0388606,77,0.0,0.0,0.0,0.0,0.0,0
7,1,1,0,100,51,271605.23151510005,39.918160300003365,39.77477555000223,-1.0,0.14338475,0,21,-0.78518516,-0.38703704,0.0,8.468522,-3.9020793,51.712147,-1.3454053,1.742707,0.8942648,0.7135958,23.069681,74,3.0368752,77,0.0,0.0,0.0,0.0,0.0,0
8,1,1,0,101,51,271605.23966110003,39.918160300003365,39.78292154998053,-1.0,0.13523875,0,21,-0.78518516,-0.3861111,0.0,8.468522,-3.9020793,51.712147,-1.3452923,1.7429324,0.8942497,0.71380347,23.041576,74,3.0332055,77,0.0,0.0,0.0,0.0,0.0,0
9,1,1,0,102,51,271605.2476561,39.918160300003365,39.79091654997319,-1.0,0.12724376,0,21,-0.78333336,-0.38703704,0.0,8.468522,-3.9020793,51.712147,-1.346206,1.7424662,0.89410704,0.7133998,23.043373,74,3.0333652,77,0.0,0.0,0.0,0.0,0.0,0
10,1,1,0,103,51,271606.17558010004,42.53851029998623,40.718840549991,-1.0,1.8196697,0,21,0.6212963,-0.49722221,0.0,8.476334,-3.9204483,51.67653,-2.211076,1.3754331,0.5724733,0.5784107,10.543726,74,1.4332664,77,0.0,0.0,0.0,0.0,0.0,0
11,1,1,0,104,51,271606.6675741,42.53851029998623,41.21083454997279,-1.0,1.3276757,0,21,0.7111111,-0.062037036,0.0,8.621314,-4.086557,52.47639,-2.0993328,1.0592107,0.6074481,0.49751836,12.143071,74,1.6862257,77,0.0,0.0,0.0,0.0,0.0,0
12,1,1,0,105,51,271607.8516161,42.57341589999851,42.39487654995173,-1.0,0.17853935,0,21,0.23796296,0.34351853,0.0,8.644885,-4.125955,52.566643,-1.8458881,1.9870648,0.7115487,0.78612953,30.453623,74,4.0670786,77,0.0,0.0,0.0,0.0,0.0,0
13,1,1,0,106,51,271607.85964110005,42.57341589999851,42.402901549998205,-1.0,0.17051435,0,21,0.24074075,0.3462963,0.0,8.644885,-4.125955,52.566643,-1.8478132,1.9880463,0.71161085,0.78599375,30.473345,74,4.068993,77,0.0,0.0,0.0,0.0,0.0,0
14,1,1,0,107,51,271607.86762810004,42.57341589999851,42.41088854998816,-1.0,0.16252735,0,21,0.23888889,0.35185185,0.0,8.644885,-4.125955,52.566643,-1.8471507,1.9909029,0.71191436,0.78624254,30.585146,74,4.0836897,77,0.0,0.0,0.0,0.0,0.0,0
15,1,1,0,108,51,271607.8755761,42.57341589999851,42.418836549972184,-1.0,0.15457936,0,21,0.23703703,0.34351853,0.0,8.644885,-4.125955,52.566643,-1.8453785,1.9871535,0.71187794,0.78558695,30.382832,74,4.056792,77,0.0,0.0,0.0,0.0,0.0,0
16,1,1,0,109,51,271607.88349010004,42.57341589999851,42.426750549988355,-1.0,0.14666535,0,21,0.23518519,0.3314815,0.0,8.644885,-4.125955,52.566643,-1.8433611,1.9809719,0.71340984,0.7841827,30.521702,74,4.074127,77,0.0,0.0,0.0,0.0,0.0,0
17,1,1,0,110,51,271607.8914831,42.57341589999851,42.43474354996579,-1.0,0.13867235,0,21,0.19259259,0.3101852,0.0,8.644885,-4.125955,52.566643,-1.8188113,1.9743726,0.7207071,0.7807971,30.651854,74,4.087716,77,0.0,0.0,0.0,0.0,0.0,0
18,1,1,0,111,51,271607.8995551,42.57341589999851,42.44281554996269,-1.0,0.13060035,0,21,0.14166667,0.275,0.0,8.644885,-4.125955,52.566643,-1.7887875,1.9615849,0.72926927,0.7767845,30.584442,74,4.075657,77,0.0,0.0,0.0,0.0,0.0,0
19,1,1,0,113,51,271607.9395951,42.623270000040065,42.482855549955275,-1.0,0.14041445,0,21,0.0055555557,0.17777778,0.0,8.644885,-4.125955,52.566643,-1.7182006,1.9252892,0.7458979,0.7660561,30.836752,74,4.108663,77,0.0,0.0,0.0,0.0,0.0,0
20,1,1,0,114,51,271607.94752010005,42.623270000040065,42.490780549997,-1.0,0.13248944,0,21,-0.0009259259,0.17870371,0.0,8.644885,-4.125955,52.566643,-1.7149277,1.9263984,0.74548316,0.76623726,30.866919,74,4.1137605,77,0.0,0.0,0.0,0.0,0.0,0
21,1,1,0,115,51,271607.95549210004,42.623270000040065,42.49875254998915,-1.0,0.12451745,0,21,-0.0055555557,0.18055555,0.0,8.644885,-4.125955,52.566643,-1.7125523,1.9282241,0.745626,0.76637745,30.761234,74,4.099752,77,0.0,0.0,0.0,0.0,0.0,0
22,1,1,0,116,51,271607.9635471,42.653251000039745,42.50680754997302,-1.0,0.14644346,0,21,-0.022222223,0.18055555,0.0,8.644885,-4.125955,52.566643,-1.7091174,1.9280308,0.74577856,0.7666889,30.754341,74,4.099749,77,0.0,0.0,0.0,0.0,0.0,0
23,1,1,0,117,51,271607.9716111,42.653251000039745,42.51487154996721,-1.0,0.13837945,0,21,-0.014814815,0.1712963,0.0,8.644885,-4.125955,52.566643,-1.712079,1.9225097,0.7450842,0.76658714,30.728357,74,4.0969553,77,0.0,0.0,0.0,0.0,0.0,0
